X,Y,OBJECTID,Station_Name,Station_Id,Fuel_Type,facility_type,Access_Hours,Current_Status,Accessability,Access_Details,Restricted_Access,Payment_Methods,Date_Last_Confirmed,Date_Last_Update,Open_Date,Availability_Date,Zipcode_Route,Address,City,Zipcode,State,Country,Latitude,Longitude,Directions,Federal_Owner,Phone_Number,Ownership_Type,EV_Network_Id,EV_Network,EV_Level1_EVSE_Ports,EV_Level2_EVSE_Ports,EV_DC_Fast_Ports,Total_Level2_DCFC_Ports,EV_Other_EVSE_Ports,EV_Connector_Types,EV_Network_Link,EV_Pricing,EV_Renewable_Source,Geocode_Status
-122.018482999751,47.5457829999755,893,KING COUNTY DES ISSAQUAH P&R 7,181202,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:06+00,2021/01/27 00:00:00+00,,,1755 Highlands Dr NE,Issaquah,98029,WA,US,47.545783,-122.018483,,,888-758-4389,,USCPIL5432731,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.018474000429,47.5457800002948,894,KING COUNTY DES ISSAQUAH P&R 4,181203,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:06+00,2021/01/27 00:00:00+00,,,1755 Highlands Dr NE,Issaquah,98029,WA,US,47.54578,-122.018474,,,888-758-4389,,USCPIL5432651,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.018478999553,47.545787000156,895,KING COUNTY DES ISSAQUAH P&R 3,181204,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:06+00,2021/01/27 00:00:00+00,,,1755 Highlands Dr NE,Issaquah,98029,WA,US,47.545787,-122.018479,,,888-758-4389,,USCPIL5432581,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332100000253,47.6061909997709,896,INSIGNIA 953 146 147N,181305,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:34+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606191,-122.3321,,,888-758-4389,,USCPIL129267,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332106000101,47.6061290002862,897,INSIGNIA 953 228 229N,181306,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:34+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606129,-122.332106,,,888-758-4389,,USCPIL129257,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332082999636,47.6061710001209,898,INSIGNIA 953 192 193N,181307,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:34+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606171,-122.332083,,,888-758-4389,,USCPIL129255,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332055000047,47.6062110000188,899,INSIGNIA 953 152 153N,181308,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:34+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606211,-122.332055,,,888-758-4389,,USCPIL129231,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332135000413,47.6061190001475,900,INSIGNIA 953 226 227N,181309,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:30+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606119,-122.332135,,,888-758-4389,,USCPIL128579,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332163000002,47.6061399997703,901,INSIGNIA 953 186 187N,181310,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:30+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.60614,-122.332163,,,888-758-4389,,USCPIL128577,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332065000093,47.6061479999993,902,INSIGNIA 953 232 233N,181311,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:27+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606148,-122.332065,,,888-758-4389,,USCPIL127933,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332036999606,47.6061550002744,903,INSIGNIA 953 234N,181313,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:12+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606155,-122.332037,,,888-758-4389,,USCPIL126363,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.332194999789,47.6061259998208,904,INSIGNIA 953 185N,181314,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:12+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606126,-122.332195,,,888-758-4389,,USCPIL126361,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.33206000007,47.6061820002019,905,INSIGNIA 953 194N,181315,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:11+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606182,-122.33206,,,888-758-4389,,USCPIL126345,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.332163000002,47.606110999914,906,INSIGNIA 953 225N,181316,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:02:58+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606111,-122.332163,,,888-758-4389,,USCPIL124653,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.332173000048,47.6061619999429,907,INSIGNIA 953 143N,181317,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:11+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98104,WA,US,47.606162,-122.332173,,,888-758-4389,,USCPIL126357,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.33213399969,47.6061529997633,908,INSIGNIA 953 188 189N,181318,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:26+00,2021/01/27 00:00:00+00,,,583 Battery St,Seattle,98104,WA,US,47.606153,-122.332134,,,888-758-4389,,USCPIL127825,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.157916999937,47.7520069999133,909,WOODIN CREEK WOODIN CREEK 1,181538,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:10+00,2021/01/27 00:00:00+00,,,13550 Village Square Dr.,Woodinville,98072,WA,US,47.752007,-122.157917,,,888-758-4389,,USCPIL5436451,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.499406999839,47.2280289999059,910,ES - SWM R & T CENTER 01,181704,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:22:54+00,2021/01/27 00:00:00+00,,,3510 S Mullen St SWM Admin Bldg,Tacoma,98409,WA,US,47.228029,-122.499407,,,888-758-4389,,USCPIL1959291,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.439979999653,47.2471120002138,911,TAC PW PARKING CONV CTR 02,181705,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:11:41+00,2021/01/27 00:00:00+00,,,1552 Market St,Tacoma,98402,WA,US,47.247112,-122.43998,,,888-758-4389,,USCPIL320541,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.433610999984,47.2595550000696,912,ES - SWM URBAN WATERS 05,181706,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:58:05+00,2021/01/27 00:00:00+00,,,"303 East D St SE Pkg Lot, Center for Urban Wa",Tacoma,98421,WA,US,47.259555,-122.433611,,,888-758-4389,,USCPIL92391,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.433771999643,47.2595050000304,913,ES - SWM URBAN WATERS 03,181707,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:58:03+00,2021/01/27 00:00:00+00,,,"303 East D St East Pkg Lot, Center for Urban",Tacoma,98421,WA,US,47.259505,-122.433772,,,888-758-4389,,USCPIL91713,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.437999999579,47.2477229998126,914,TAC PW PARKING CONV CTR 04,181722,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:11:41+00,2021/01/27 00:00:00+00,,,1548 Commerce St,Tacoma,98402,WA,US,47.247723,-122.438,,,888-758-4389,,USCPIL320461,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.709075999703,45.8531399998699,915,ILANI 3B-1 DUAL,181733,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:56+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.85314,-122.709076,,,888-758-4389,,USCPIL5515521,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.708910000021,45.8531530001746,916,ILANI 1B-1 DUAL,181734,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:56+00,2021/01/27 00:00:00+00,,,1 Cowlitz way,Ridgefield,98642,WA,US,45.853153,-122.70891,,,888-758-4389,,USCPIL5515511,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.709160000267,45.8531230002368,917,ILANI 3B-2 DUAL,181735,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.853123,-122.70916,,,888-758-4389,,USCPIL5515491,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.708740000142,45.8533000001364,918,ILANI 3A-2 SINGLE,181736,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.8533,-122.70874,,,888-758-4389,,USCPIL5515481,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.70904499974,45.8532099998867,919,ILANI 3A-3 DUAL,181737,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.85321,-122.709045,,,888-758-4389,,USCPIL5515471,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.709000000433,45.8531149997084,920,ILANI 3C-1 SINGLE,181738,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.853115,-122.709,,,888-758-4389,,USCPIL5515461,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.708915999869,45.8530919998253,921,ILANI 3C-2 DUAL,181739,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.853092,-122.708916,,,888-758-4389,,USCPIL5515441,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.708196000169,45.8507619998056,922,ILANI 3A-4 DUAL,181740,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.850762,-122.708196,,,888-758-4389,,USCPIL5515431,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.708780000325,45.8531760000325,923,ILANI 3A-1 DUAL,181741,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.853176,-122.70878,,,888-758-4389,,USCPIL5515411,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.708950000204,45.8531380002077,924,ILANI 3B-3 SINGLE,181742,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:55+00,2021/01/27 00:00:00+00,,,1 Cowlitz Way,Ridgefield,98642,WA,US,45.853138,-122.70895,,,888-758-4389,,USCPIL5515401,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.294919999963,47.8442710001816,925,SANDBERG VOLVO STATION 1,181763,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:33:20+00,2021/01/27 00:00:00+00,,,17025 Hwy 99,Lynnwood,98037,WA,US,47.844271,-122.29492,,,888-758-4389,,USCPIL5531721,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.068955000296,47.5505399999434,926,RPI PORTEMONS 2005 POPLAR 1,182004,ELEC,,"Mon 12:15am - 11:45pm; Tue 12:15am - 11:45pm; Wed 12:15am - 11:45pm; Thu 12:15am - 11:45pm; Fri 12:15am - 11:45pm; Sat 12:15am - 11:45pm; Sun 12:15am - 11:45pm",E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:15+00,2021/01/27 00:00:00+00,,,2005 NW Poplar Way,Issaquah,98027,WA,US,47.55054,-122.068955,,,888-758-4389,,USCPIL5482901,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.068640999579,47.5505080001805,927,RPI PORTEMONS 2005 POPLAR 3,182005,ELEC,,"Mon 12:15am - 11:45pm; Tue 12:15am - 11:45pm; Wed 12:15am - 11:45pm; Thu 12:15am - 11:45pm; Fri 12:15am - 11:45pm; Sat 12:15am - 11:45pm; Sun 12:15am - 11:45pm",E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:15+00,2021/01/27 00:00:00+00,,,2005 NW Poplar Way,Issaquah,98027,WA,US,47.550508,-122.068641,,,888-758-4389,,USCPIL5482891,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.103812000381,47.6751099999497,928,KOHL'S - CHPT 1136 REDMOND 1,182860,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:15:32+00,2021/01/27 00:00:00+00,,,17601 NE Union Hill Rd,Redmond,98052,WA,US,47.67511,-122.103812,,,888-758-4389,,USCPIL697081,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.10409100004,47.675050000232,929,KOHL'S - CHPT 1136 REDMOND 2,182861,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:15:32+00,2021/01/27 00:00:00+00,,,17601 NE Union Hill Rd,Redmond,98052,WA,US,47.67505,-122.104091,,,888-758-4389,,USCPIL697101,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.497721000391,45.616173999882,930,KOHL'S - CHPT 1003 VANCOUVE 1,182863,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:15:32+00,2021/01/27 00:00:00+00,,,17001 SE Mill Plain Blvd,Vancouver,98684,WA,US,45.616174,-122.497721,,,888-758-4389,,USCPIL697221,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.497688999705,45.6161799998724,931,KOHL'S - CHPT 1003 VANCOUVE 2,182864,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:15:32+00,2021/01/27 00:00:00+00,,,17001 SE Mill Plain Blvd,Vancouver,98684,WA,US,45.61618,-122.497689,,,888-758-4389,,USCPIL697261,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.181315000426,48.1017000000055,932,KOHL'S - CHPT 1017 MARYSVILLE,182882,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:15:34+00,2021/01/27 00:00:00+00,,,3713 116th St NE,Marysville,98271,WA,US,48.1017,-122.181315,,,888-758-4389,,USCPIL698661,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.834359999841,47.0422750000357,933,TARGET CORP LACEY 2,183443,ELEC,,"Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am",E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:40+00,2021/01/27 00:00:00+00,,,641 Sleater Kinney Rd SE,Lacey,98503,WA,US,47.042275,-122.83436,,,888-758-4389,,USCPIL5504261,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.834239000366,47.0422589998863,934,TARGET CORP LACEY 1,183444,ELEC,,"Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am",E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:40+00,2021/01/27 00:00:00+00,,,641 Sleater Kinney Rd SE,Lacey,98503,WA,US,47.042259,-122.834239,,,888-758-4389,,USCPIL5504291,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.249478999793,47.4663899997065,935,FORT DENT STATION EV 2,183468,ELEC,,24 hours daily,T,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:34:19+00,2021/01/27 00:00:00+00,2022/09/09 00:00:00+00,,6700 Fort Dent Way,Tukwila,98188,WA,US,47.46639,-122.249479,,,888-758-4389,,USCPIL5587081,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.248887999965,47.4663050002795,936,FORT DENT STATION EV 1,183469,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:34:19+00,2021/01/27 00:00:00+00,,,6700 Fort Dent Way,Tukwila,98188,WA,US,47.466305,-122.248888,,,888-758-4389,,USCPIL5587121,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.564307000265,47.1772569999666,937,Western State Hospital,183553,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:01:14+00,2021/01/29 00:00:00+00,,,9601 Steilacoom Blvd,Lakewood,98498,WA,US,47.177257,-122.564307,,,855-900-7584,,811,SHELL_RECHARGE,0,4,0,4,,J1772,https://shellrecharge.com/en-us/solutions,,,GPS
-122.32572099964,47.6351079998118,938,188 BLAINE ATRIUM #1,183694,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:17:46+00,2021/02/02 00:00:00+00,,,1818 Fairview Ave East,Seattle,98102,WA,US,47.635108,-122.325721,,,888-758-4389,,USCPIL797971,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.261384000351,47.8474809997234,939,ALLEGRO 2019 ASH CREEK,183848,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:34:20+00,2021/02/06 00:00:00+00,,,16605 Ash Way,Lynnwood,98037,WA,US,47.847481,-122.261384,,,888-758-4389,,USCPIL5588831,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.929090000175,47.0328599998708,940,CAPITOL CITY STATION 01,184168,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:18:34+00,2021/02/10 00:00:00+00,,,2370 Carriage Loop SW,Olympia,98502,WA,US,47.03286,-122.92909,,,888-758-4389,,USCPIL1718741,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.339032000162,47.6252559998756,941,ALLEN INSTITUTE NORTH,184210,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:02:11+00,2021/02/11 00:00:00+00,,,615 Westlake Ave N,Seattle,98109,WA,US,47.625256,-122.339032,,,888-758-4389,,USCPIL120781,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.200619999799,47.6133199997967,942,"Safeway #1600 (Bellevue, WA)",184914,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:02:42+00,2021/02/12 00:00:00+00,,,300 BELLEVUE WAYNE,Bellevue,98004,WA,US,47.61332,-122.20062,,,833-632-2778,,200213,Electrify America,0,0,5,5,,"CHAdeMO, CCS",https://www.electrifyamerica.com/,,,GPS
-122.308890000085,47.2914899999118,943,"Walmart 3794 - Federal Way, WA",185190,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:02:19+00,2021/02/19 00:00:00+00,,,34520 16TH AVE S,Federal Way,98003,WA,US,47.29149,-122.30889,,,833-632-2778,,200211,Electrify America,0,1,3,4,,"CHAdeMO, J1772, CCS",https://www.electrifyamerica.com/,,,GPS
-122.254495999925,47.4493520001037,944,TRU TUKWILA TUKWILA 1,185425,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:34:47+00,2021/02/27 00:00:00+00,,,395 Corporate Dr S,Tukwila,98188,WA,US,47.449352,-122.254496,,,888-758-4389,,USCPIL5611681,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.317972999772,47.6129180002647,945,Viva Apartment Homes,185451,ELEC,,24 hours daily,T,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:09:56+00,2014/02/25 00:00:00+00,2022/09/09 00:00:00+00,,1111 East Union Street,Seattle,98122,WA,US,47.612918,-122.317973,New Construction map may be require adjustment.,,800-663-5633,,695,SemaCharge Network,0,1,0,1,,J1772,https://semaconnect.com/,FREE,,GPS
-122.673754000186,47.6565450000436,946,St. Michael Medical Center - East Parking,185533,ELEC,,,E,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:09:48+00,2021/03/03 00:00:00+00,,,1800 NW Myhre Rd,Silverdale,98383,WA,US,47.656545,-122.673754,1 Charger on each floor. Chargers are ||on the North side of the garage.||,,888-998-2546,,465ba1dd-d734-8158-93cc-330000550941,Blink Network,0,3,0,3,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.215076000169,47.479983499862,947,Safeway 200 South 3rd St.,185623,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:05+00,2021/03/01 00:00:00+00,,,200 South 3rd St.,Renton,98057,WA,US,47.4799835,-122.215076,,,888-264-2208,,8254abf6-f72c-49d3-9040-83519bd597bf,Volta,0,1,0,1,,J1772,https://voltacharging.com/,,,GPS
-122.20397083259,47.5018658328574,948,Southport Garage Level B,185624,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:09:04+00,2020/12/23 00:00:00+00,,,1103 Lake Washington Blvd. No.,Renton,98056,WA,US,47.501865833,-122.203970833,,,888-264-2208,,2212233f-d350-48ab-9f38-47cb72c92584,Volta,0,6,0,6,,J1772,https://voltacharging.com/,,,GPS
-122.174021999944,47.6786880002206,949,Safeway 12519 NE 85th St,185625,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:10+00,2021/03/01 00:00:00+00,,,12519 Ne 85Th St,Kirkland,98033,WA,US,47.678688,-122.174022,,,888-264-2208,,8ea0384f-2228-4ce7-8fb7-e2f305623dda,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.247399999985,47.7588549999872,950,Safeway 6850 NE Bothell Way,185626,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:09:15+00,2021/03/01 00:00:00+00,,,6850 NE Bothell Way,Kenmore,98028,WA,US,47.758855,-122.2474,,,888-264-2208,,3ce39ff4-a4b7-420f-a724-8e58ab75b19c,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.608115999617,48.5100399997576,951,SAMISH NATION CANNERY SOUTH 1,185648,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:35:18+00,2021/03/06 00:00:00+00,,,715 Seafarers Way,Anacortes,98221,WA,US,48.51004,-122.608116,,,888-758-4389,,USCPIL5640131,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.608185000112,48.5100440001797,952,SAMISH NATION CANNERY SOUTH 2,185649,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:35:18+00,2021/03/06 00:00:00+00,,,715 Seafarers Way,Anacortes,98221,WA,US,48.510044,-122.608185,,,888-758-4389,,USCPIL5640161,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.601587999819,46.5891079998621,953,LODGES CHARGER OFFICE,186036,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:34:25+00,2021/03/10 00:00:00+00,,,901 S 72nd Ave,Yakima,98908,WA,US,46.589108,-120.601588,,,888-758-4389,,USCPIL5590371,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.143971000104,47.6531250001182,954,Hampton Greens,186096,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:00:53+00,2021/03/11 00:00:00+00,,,4747 148th Ave NE,Bellevue,98007,WA,US,47.653125,-122.143971,,,888-998-2546,,465ba1dd-d734-8158-93cc-330000549274,Blink Network,0,1,0,1,,J1772,http://www.blinkcharging.com/,Free,,GPS
-123.160610999924,47.3372689999401,955,Lucky Dog Casino,186262,ELEC,,,E,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:10:29+00,2021/03/16 00:00:00+00,,,19330 US Hwy 101,Shelton,98584,WA,US,47.337269,-123.160611,.||,,888-998-2546,,465ba1dd-d734-8158-93cc-330000546345,Blink Network,0,4,0,4,,J1772,http://www.blinkcharging.com/,Free,,GPS
